Product,SalesAmount,ORDERDATE,PRODUCTCODE
10104,3227.63,1/31/2003 0:00,S32_3207
10116,1711.26,04-11-2003 00:00,S32_3207
10127,2054.36,06-03-2003 00:00,S32_3207
10142,3131.94,08-08-2003 00:00,S32_3207
10152,1681.35,9/25/2003 0:00,S32_3207
10165,2351.36,10/22/2003 0:00,S32_3207
10176,1408,11-06-2003 00:00,S32_3207
10184,2445.6,11/14/2003 0:00,S32_3207
10195,1804.44,11/25/2003 0:00,S32_3207
10207,2544.75,12-09-2003 00:00,S32_3207
10220,1056.4,02-12-2004 00:00,S32_3207
10230,2801.4,3/15/2004 0:00,S32_3207
10247,1988.4,05-05-2004 00:00,S32_3207
10272,2908.35,7/20/2004 0:00,S32_3207
10282,2147.4,8/20/2004 0:00,S32_3207
10292,2099.63,09-08-2004 00:00,S32_3207
10306,2315.18,10/14/2004 0:00,S32_3207
10314,2327.15,10/22/2004 0:00,S32_3207
10325,5377.4,11-05-2004 00:00,S32_3207
10336,2626.01,11/20/2004 0:00,S32_3207
10350,4406.4,12-02-2004 00:00,S32_3207
10359,4301.22,12/15/2004 0:00,S32_3207
10371,2986.5,1/23/2005 0:00,S32_3207
10383,1587.08,2/22/2005 0:00,S32_3207
10394,1808.4,3/15/2005 0:00,S32_3207
10413,1193.04,05-05-2005 00:00,S32_3207
10103,3403.35,1/29/2003 0:00,S32_3522
10113,1575.96,3/26/2003 0:00,S32_3522
10126,1630.2,5/28/2003 0:00,S32_3522
10140,1701.28,7/24/2003 0:00,S32_3522
10150,2850.82,9/19/2003 0:00,S32_3522
10164,2692.06,10/21/2003 0:00,S32_3522
10175,2174.42,11-06-2003 00:00,S32_3522
10183,3167.36,11/13/2003 0:00,S32_3522
10194,2142.66,11/25/2003 0:00,S32_3522
10206,2117.52,12-05-2003 00:00,S32_3522
10217,2419.95,02-04-2004 00:00,S32_3522
10229,2191.2,03-11-2004 00:00,S32_3522
10245,3043.04,05-04-2004 00:00,S32_3522
10258,1228.2,6/15/2004 0:00,S32_3522
10270,1330.35,7/19/2004 0:00,S32_3522
10281,2792.52,8/19/2004 0:00,S32_3522
10291,2296,09-08-2004 00:00,S32_3522
10304,2629.44,10-11-2004 00:00,S32_3522
10313,1912.16,10/22/2004 0:00,S32_3522
10324,8209.44,11-05-2004 00:00,S32_3522
10333,2431.77,11/18/2004 0:00,S32_3522
10348,3139.99,11-01-2004 00:00,S32_3522
10358,5669.64,12-10-2004 00:00,S32_3522
10370,3160.25,1/20/2005 0:00,S32_3522
10382,6799.68,2/17/2005 0:00,S32_3522
10411,1867.32,05-01-2005 00:00,S32_3522
10424,2702.04,5/31/2005 0:00,S32_3522
10106,2406.36,2/17/2003 0:00,S32_4289
10120,2094.67,4/29/2003 0:00,S32_4289
10133,2797.9,6/27/2003 0:00,S32_4289
10144,1637.2,8/13/2003 0:00,S32_4289
10168,2281.91,10/28/2003 0:00,S32_4289
10210,2307.24,01-12-2004 00:00,S32_4289
10223,1320.8,2/20/2004 0:00,S32_4289
10235,2642.82,04-02-2004 00:00,S32_4289
10250,3061,05-11-2004 00:00,S32_4289
10262,3164.4,6/24/2004 0:00,S32_4289
10275,1791.16,7/23/2004 0:00,S32_4289
10284,4093,8/21/2004 0:00,S32_4289
10297,2234.4,9/16/2004 0:00,S32_4289
10308,3037.84,10/15/2004 0:00,S32_4289
10316,1419.84,11-01-2004 00:00,S32_4289
10328,1948.08,11-12-2004 00:00,S32_4289
10340,2307.24,11/24/2004 0:00,S32_4289
10353,1780.4,12-04-2004 00:00,S32_4289
10361,3544.17,12/17/2004 0:00,S32_4289
10375,3619.44,02-03-2005 00:00,S32_4289
10388,3918.95,03-03-2005 00:00,S32_4289
10398,1483.02,3/30/2005 0:00,S32_4289
10401,4819.26,04-03-2005 00:00,S32_4289
10416,1591.72,05-10-2005 00:00,S32_4289
10108,3669.78,03-03-2003 00:00,S32_4485
10121,2168.5,05-07-2003 00:00,S32_4485
10135,2694,07-02-2003 00:00,S32_4485
10145,3251.34,8/25/2003 0:00,S32_4485
10159,2347.15,10-10-2003 00:00,S32_4485
10169,3920.88,11-04-2003 00:00,S32_4485
10180,2514.6,11-11-2003 00:00,S32_4485
10190,3600.24,11/19/2003 0:00,S32_4485
10211,4040.03,1/15/2004 0:00,S32_4485
10224,3336.9,2/21/2004 0:00,S32_4485
10237,3113.64,04-05-2004 00:00,S32_4485
10252,2832,5/26/2004 0:00,S32_4485
10264,3330.98,6/30/2004 0:00,S32_4485
10276,4304.64,08-02-2004 00:00,S32_4485
10285,2600.26,8/27/2004 0:00,S32_4485
10299,4382.16,9/30/2004 0:00,S32_4485
10309,4235,10/15/2004 0:00,S32_4485
10319,2626.8,11-03-2004 00:00,S32_4485
10331,5026.56,11/17/2004 0:00,S32_4485
10341,2201.62,11/24/2004 0:00,S32_4485
10355,4326.8,12-07-2004 00:00,S32_4485
10365,3425.18,01-07-2005 00:00,S32_4485
10375,4701.88,02-03-2005 00:00,S32_4485
10390,2204.1,03-04-2005 00:00,S32_4485
10403,5189.4,04-08-2005 00:00,S32_4485
10106,1565.85,2/17/2003 0:00,S50_1341
10120,2480.38,4/29/2003 0:00,S50_1341
10133,1355.13,6/27/2003 0:00,S50_1341
10143,1246.44,08-10-2003 00:00,S50_1341
10156,820.4,10-08-2003 00:00,S50_1341
10168,2492.64,10/28/2003 0:00,S50_1341
10199,1113.6,12-01-2003 00:00,S50_1341
10210,1763.86,01-12-2004 00:00,S50_1341
10223,1896.66,2/20/2004 0:00,S50_1341
10235,1449.35,04-02-2004 00:00,S50_1341
10250,1869.48,05-11-2004 00:00,S50_1341
10262,1860.53,6/24/2004 0:00,S50_1341
10275,1724.82,7/23/2004 0:00,S50_1341
10284,1713.69,8/21/2004 0:00,S50_1341
10296,1259.44,9/15/2004 0:00,S50_1341
10308,2051.08,10/15/2004 0:00,S50_1341
10316,1617.38,11-01-2004 00:00,S50_1341
10328,1765.62,11-12-2004 00:00,S50_1341
10340,2024.8,11/24/2004 0:00,S50_1341
10353,3288.4,12-04-2004 00:00,S50_1341
10361,2725.47,12/17/2004 0:00,S50_1341
10375,3224.2,02-03-2005 00:00,S50_1341
10388,3211.38,03-03-2005 00:00,S50_1341
10398,1796.34,3/30/2005 0:00,S50_1341
10401,1979.6,04-03-2005 00:00,S50_1341
10416,1921.41,05-10-2005 00:00,S50_1341
10104,3705.24,1/31/2003 0:00,S50_1392
10115,2843.91,04-04-2003 00:00,S50_1392
10127,6176.42,06-03-2003 00:00,S50_1392
10141,5500.44,08-01-2003 00:00,S50_1392
10151,3220.1,9/21/2003 0:00,S50_1392
10165,4556.16,10/22/2003 0:00,S50_1392
10176,3114.89,11-06-2003 00:00,S50_1392
10184,4948.2,11/14/2003 0:00,S50_1392
10195,5161.17,11/25/2003 0:00,S50_1392
10207,2657.76,12-09-2003 00:00,S50_1392
10220,3983.05,02-12-2004 00:00,S50_1392
10230,3974.94,3/15/2004 0:00,S50_1392
10246,2928.42,05-05-2004 00:00,S50_1392
10259,3054.57,6/15/2004 0:00,S50_1392
10271,3345.26,7/20/2004 0:00,S50_1392
10282,4310.72,8/20/2004 0:00,S50_1392
10292,4983.14,09-08-2004 00:00,S50_1392
10305,4618.32,10/13/2004 0:00,S50_1392
10314,3403.12,10/22/2004 0:00,S50_1392
10325,5190.42,11-05-2004 00:00,S50_1392
10336,3141.57,11/20/2004 0:00,S50_1392
10350,2213.4,12-02-2004 00:00,S50_1392
10359,4896.7,12/15/2004 0:00,S50_1392
10371,2714.4,1/23/2005 0:00,S50_1392
10383,3087.05,2/22/2005 0:00,S50_1392
10395,5692.96,3/17/2005 0:00,S50_1392
10412,3460.86,05-03-2005 00:00,S50_1392
10425,1895.94,5/31/2005 0:00,S50_1392
10104,1705.92,1/31/2003 0:00,S50_1514
10117,1033.41,4/16/2003 0:00,S50_1514
10127,3179.52,06-03-2003 00:00,S50_1514
10142,2091.18,08-08-2003 00:00,S50_1514
10153,1779.71,9/28/2003 0:00,S50_1514
10165,2537.64,10/22/2003 0:00,S50_1514
10176,2448.72,11-06-2003 00:00,S50_1514
10185,972.4,11/14/2003 0:00,S50_1514
10196,2856.14,11/26/2003 0:00,S50_1514
10208,1968.3,01-02-2004 00:00,S50_1514
10220,2056.2,02-12-2004 00:00,S50_1514
10230,2242.02,3/15/2004 0:00,S50_1514
10247,3128.65,05-05-2004 00:00,S50_1514
10272,2443.26,7/20/2004 0:00,S50_1514
10282,2470.86,8/20/2004 0:00,S50_1514
10292,1927.45,09-08-2004 00:00,S50_1514
10306,2051.56,10/14/2004 0:00,S50_1514
10314,2337.38,10/22/2004 0:00,S50_1514
10325,5932.96,11-05-2004 00:00,S50_1514
10337,2296.77,11/21/2004 0:00,S50_1514
10350,6490.88,12-02-2004 00:00,S50_1514
10359,1623.25,12/15/2004 0:00,S50_1514
10372,1405.92,1/26/2005 0:00,S50_1514
10383,2282.28,2/22/2005 0:00,S50_1514
10395,8977.05,3/17/2005 0:00,S50_1514
10413,3256.35,05-05-2005 00:00,S50_1514
10108,2821.66,03-03-2003 00:00,S50_4713
10121,3293.4,05-07-2003 00:00,S50_4713
10135,4224,07-02-2003 00:00,S50_4713
10145,3091.68,8/25/2003 0:00,S50_4713
10159,2219.6,10-10-2003 00:00,S50_4713
10169,3866.4,11-04-2003 00:00,S50_4713
10180,1964.76,11-11-2003 00:00,S50_4713
10190,2668.8,11/19/2003 0:00,S50_4713
10211,3222,1/15/2004 0:00,S50_4713
10224,3864.5,2/21/2004 0:00,S50_4713
10237,1366.8,04-05-2004 00:00,S50_4713
10252,3475.68,5/26/2004 0:00,S50_4713
10264,4206.5,6/30/2004 0:00,S50_4713
10276,1486.38,08-02-2004 00:00,S50_4713
10285,3077.88,8/27/2004 0:00,S50_4713
10299,3544.2,9/30/2004 0:00,S50_4713
10309,2483.04,10/15/2004 0:00,S50_4713
10319,3478.05,11-03-2004 00:00,S50_4713
10331,3657.8,11/17/2004 0:00,S50_4713
10341,4682.36,11/24/2004 0:00,S50_4713
10356,3937.7,12-09-2004 00:00,S50_4713
10365,4984.32,01-07-2005 00:00,S50_4713
10375,5406.66,02-03-2005 00:00,S50_4713
10390,3491.18,03-04-2005 00:00,S50_4713
10403,2118.54,04-08-2005 00:00,S50_4713
10105,2897.47,02-11-2003 00:00,S700_1138
10119,1916.75,4/28/2003 0:00,S700_1138
10129,1860,06-12-2003 00:00,S700_1138
10142,2624,08-08-2003 00:00,S700_1138
10153,2780.81,9/28/2003 0:00,S700_1138
10167,3239.62,10/23/2003 0:00,S700_1138
10177,1824,11-07-2003 00:00,S700_1138
10185,1134,11/14/2003 0:00,S700_1138
10197,1487.41,11/26/2003 0:00,S700_1138
10208,2837.46,01-02-2004 00:00,S700_1138
10222,1942.77,2/19/2004 0:00,S700_1138
10233,2544.12,3/29/2004 0:00,S700_1138
10248,2568.24,05-07-2004 00:00,S700_1138
10261,2108,6/17/2004 0:00,S700_1138
10273,1372.14,7/21/2004 0:00,S700_1138
10283,3540.15,8/20/2004 0:00,S700_1138
10295,1958.84,09-10-2004 00:00,S700_1138
10306,2700,10/14/2004 0:00,S700_1138
10315,2542,10/29/2004 0:00,S700_1138
10326,2340,11-09-2004 00:00,S700_1138
10339,2816.44,11/23/2004 0:00,S700_1138
10350,3526.82,12-02-2004 00:00,S700_1138
10373,4627.92,1/31/2005 0:00,S700_1138
10385,1933.5,2/28/2005 0:00,S700_1138
10396,2600.13,3/23/2005 0:00,S700_1138
10414,2639.58,05-06-2005 00:00,S700_1138
10106,3312.97,2/17/2003 0:00,S700_1691
10120,3863.87,4/29/2003 0:00,S700_1691
10133,1863.36,6/27/2003 0:00,S700_1691
10143,3945.96,08-10-2003 00:00,S700_1691
10156,4954.08,10-08-2003 00:00,S700_1691
10168,2762.2,10/28/2003 0:00,S700_1691
10199,3989.76,12-01-2003 00:00,S700_1691
10210,1649.55,01-12-2004 00:00,S700_1691
10223,2534.75,2/20/2004 0:00,S700_1691
10235,2580.25,04-02-2004 00:00,S700_1691
10250,2831.54,05-11-2004 00:00,S700_1691
10262,3361.2,6/24/2004 0:00,S700_1691
10275,2864.32,7/23/2004 0:00,S700_1691
10284,1994.88,8/21/2004 0:00,S700_1691
10296,4296.6,9/15/2004 0:00,S700_1691
10308,2224.95,10/15/2004 0:00,S700_1691
10316,2795.14,11-01-2004 00:00,S700_1691
10328,2762.1,11-12-2004 00:00,S700_1691
10340,2658,11/24/2004 0:00,S700_1691
10353,5043.87,12-04-2004 00:00,S700_1691
10361,1210.8,12/17/2004 0:00,S700_1691
10375,3029.19,02-03-2005 00:00,S700_1691
10388,10066.6,03-03-2005 00:00,S700_1691
10398,4121.43,3/30/2005 0:00,S700_1691
10401,1135.31,04-03-2005 00:00,S700_1691
10416,2100.82,05-10-2005 00:00,S700_1691
10105,2034.35,02-11-2003 00:00,S700_1938
10117,3027.84,4/16/2003 0:00,S700_1938
10128,3104,06-06-2003 00:00,S700_1938
10142,3612.43,08-08-2003 00:00,S700_1938
10153,2711.88,9/28/2003 0:00,S700_1938
10166,3013.97,10/21/2003 0:00,S700_1938
10177,2738.54,11-07-2003 00:00,S700_1938
10185,2832,11/14/2003 0:00,S700_1938
10196,4720,11/26/2003 0:00,S700_1938
10208,3222,01-02-2004 00:00,S700_1938
10221,2231,2/18/2004 0:00,S700_1938
10232,2296.84,3/20/2004 0:00,S700_1938
10248,4157.2,05-07-2004 00:00,S700_1938
10273,2146.2,7/21/2004 0:00,S700_1938
10282,3724.23,8/20/2004 0:00,S700_1938
10293,2084.81,09-09-2004 00:00,S700_1938
10306,3488.78,10/14/2004 0:00,S700_1938
10314,1753.06,10/22/2004 0:00,S700_1938
10327,3469.2,11-10-2004 00:00,S700_1938
10337,2530.8,11/21/2004 0:00,S700_1938
10350,2924.32,12-02-2004 00:00,S700_1938
10372,4496.8,1/26/2005 0:00,S700_1938
10384,6397.44,2/23/2005 0:00,S700_1938
10397,2577.6,3/28/2005 0:00,S700_1938
10414,3533.62,05-06-2005 00:00,S700_1938
10106,3177.3,2/17/2003 0:00,S700_2047
10119,2730.06,4/28/2003 0:00,S700_2047
10131,1891.78,6/16/2003 0:00,S700_2047
10143,2612.48,08-10-2003 00:00,S700_2047
10155,2925.76,10-06-2003 00:00,S700_2047
10167,2940.02,10/23/2003 0:00,S700_2047
10178,3293.24,11-08-2003 00:00,S700_2047
10186,2389.68,11/14/2003 0:00,S700_2047
10197,2172.48,11/26/2003 0:00,S700_2047
10209,2927.43,01-09-2004 00:00,S700_2047
10222,2659.54,2/19/2004 0:00,S700_2047
10249,3838,05-08-2004 00:00,S700_2047
10262,4142.16,6/24/2004 0:00,S700_2047
10274,2172.48,7/21/2004 0:00,S700_2047
10283,1882.8,8/20/2004 0:00,S700_2047
10296,3477.86,9/15/2004 0:00,S700_2047
10307,3323.84,10/14/2004 0:00,S700_2047
10316,4195.8,11-01-2004 00:00,S700_2047
10328,4156.58,11-12-2004 00:00,S700_2047
10339,3918.75,11/23/2004 0:00,S700_2047
10352,2352.67,12-03-2004 00:00,S700_2047
10361,1089.36,12/17/2004 0:00,S700_2047
10373,2701.12,1/31/2005 0:00,S700_2047
10386,2487.04,03-01-2005 00:00,S700_2047
10398,3910.32,3/30/2005 0:00,S700_2047
10400,4038.8,04-01-2005 00:00,S700_2047
10415,3070.4,05-09-2005 00:00,S700_2047
10106,3763.46,2/17/2003 0:00,S700_2466
10120,2584.8,4/29/2003 0:00,S700_2466
10131,4427.6,6/16/2003 0:00,S700_2466
10143,2152.02,08-10-2003 00:00,S700_2466
10155,2353.4,10-06-2003 00:00,S700_2466
10168,3431.39,10/28/2003 0:00,S700_2466
10178,1930.5,11-08-2003 00:00,S700_2466
10198,4774.56,11/27/2003 0:00,S700_2466
10210,2592.72,01-12-2004 00:00,S700_2466
10222,3246.75,2/19/2004 0:00,S700_2466
10235,3372.5,04-02-2004 00:00,S700_2466
10250,3909.15,05-11-2004 00:00,S700_2466
10262,2994.75,6/24/2004 0:00,S700_2466
10275,4472.52,7/23/2004 0:00,S700_2466
10284,4576.95,8/21/2004 0:00,S700_2466
10296,2441.04,9/15/2004 0:00,S700_2466
10308,3106.25,10/15/2004 0:00,S700_2466
10316,2706.41,11-01-2004 00:00,S700_2466
10328,4021.53,11-12-2004 00:00,S700_2466
10340,4826.25,11/24/2004 0:00,S700_2466
10352,4935.28,12-03-2004 00:00,S700_2466
10361,2754.7,12/17/2004 0:00,S700_2466
10375,3856.71,02-03-2005 00:00,S700_2466
10386,3102.08,03-01-2005 00:00,S700_2466
10398,1908.72,3/30/2005 0:00,S700_2466
10401,7543.75,04-03-2005 00:00,S700_2466
10416,2457.18,05-10-2005 00:00,S700_2466
10105,2038.87,02-11-2003 00:00,S700_2610
10119,2499.26,4/28/2003 0:00,S700_2610
10129,3838.05,06-12-2003 00:00,S700_2610
10143,2643.99,08-10-2003 00:00,S700_2610
10154,2315.88,10-02-2003 00:00,S700_2610
10167,3225.06,10/23/2003 0:00,S700_2610
10177,2451.84,11-07-2003 00:00,S700_2610
10185,2254.98,11/14/2003 0:00,S700_2610
10197,3939.5,11/26/2003 0:00,S700_2610
10208,3424.7,01-02-2004 00:00,S700_2610
10222,2914.2,2/19/2004 0:00,S700_2610
10233,2389.6,3/29/2004 0:00,S700_2610
10248,2428.48,05-07-2004 00:00,S700_2610
10261,3021.48,6/17/2004 0:00,S700_2610
10273,2610.72,7/21/2004 0:00,S700_2610
10283,3091.19,8/20/2004 0:00,S700_2610
10295,2576.2,09-10-2004 00:00,S700_2610
10306,3232.31,10/14/2004 0:00,S700_2610
10316,3573.6,11-01-2004 00:00,S700_2610
10327,2022.51,11-10-2004 00:00,S700_2610
10339,3717.5,11/23/2004 0:00,S700_2610
10350,2185.15,12-02-2004 00:00,S700_2610
10373,2883.53,1/31/2005 0:00,S700_2610
10386,5017.57,03-01-2005 00:00,S700_2610
10397,1463,3/28/2005 0:00,S700_2610
10414,2352.59,05-06-2005 00:00,S700_2610
10103,4460.82,1/29/2003 0:00,S700_2824
10114,4758.18,04-01-2003 00:00,S700_2824
10126,4597.2,5/28/2003 0:00,S700_2824
10140,4114.8,7/24/2003 0:00,S700_2824
10150,2104,9/19/2003 0:00,S700_2824
10164,3195.27,10/21/2003 0:00,S700_2824
10175,3611.16,11-06-2003 00:00,S700_2824
10183,2000.77,11/13/2003 0:00,S700_2824
10194,2314.26,11/25/2003 0:00,S700_2824
10206,3871.89,12-05-2003 00:00,S700_2824
10217,2728,02-04-2004 00:00,S700_2824
10229,5614,03-11-2004 00:00,S700_2824
10245,4628.8,05-04-2004 00:00,S700_2824
10258,3641.4,6/15/2004 0:00,S700_2824
10270,4048,7/19/2004 0:00,S700_2824
10281,2321.46,8/19/2004 0:00,S700_2824
10291,3256.96,09-08-2004 00:00,S700_2824
10304,4208,10-11-2004 00:00,S700_2824
10313,2973.9,10/22/2004 0:00,S700_2824
10324,4248.3,11-05-2004 00:00,S700_2824
10336,9558.8,11/20/2004 0:00,S700_2824
10348,2650.56,11-01-2004 00:00,S700_2824
10358,3761.37,12-10-2004 00:00,S700_2824
10371,4301.34,1/23/2005 0:00,S700_2824
10382,1864.56,2/17/2005 0:00,S700_2824
10411,3576.8,05-01-2005 00:00,S700_2824
10424,3722.32,5/31/2005 0:00,S700_2824
10106,3986.56,2/17/2003 0:00,S700_2834
10120,3417.12,4/29/2003 0:00,S700_2834
10133,2691.09,6/27/2003 0:00,S700_2834
10145,2752.6,8/25/2003 0:00,S700_2834
10168,4527.72,10/28/2003 0:00,S700_2834
10188,3957.05,11/18/2003 0:00,S700_2834
10210,2818,01-12-2004 00:00,S700_2834
10223,3199.86,2/20/2004 0:00,S700_2834
10235,2402.75,04-02-2004 00:00,S700_2834
10250,6055.72,05-11-2004 00:00,S700_2834
10263,5465.16,6/28/2004 0:00,S700_2834
10275,6378.72,7/23/2004 0:00,S700_2834
10285,5392.8,8/27/2004 0:00,S700_2834
10297,3986.5,9/16/2004 0:00,S700_2834
10308,4009.23,10/15/2004 0:00,S700_2834
10318,7119,11-02-2004 00:00,S700_2834
10328,4072.2,11-12-2004 00:00,S700_2834
10340,4094.51,11/24/2004 0:00,S700_2834
10353,3302.4,12-04-2004 00:00,S700_2834
10361,3186.48,12/17/2004 0:00,S700_2834
10375,1668.25,02-03-2005 00:00,S700_2834
10388,7154.5,03-03-2005 00:00,S700_2834
10398,2810.83,3/30/2005 0:00,S700_2834
10401,2018.31,04-03-2005 00:00,S700_2834
10416,5642.83,05-10-2005 00:00,S700_2834
10106,3273.6,2/17/2003 0:00,S700_3167
10120,3268,4/29/2003 0:00,S700_3167
10143,2688,08-10-2003 00:00,S700_3167
10155,3715.2,10-06-2003 00:00,S700_3167
10168,4608,10/28/2003 0:00,S700_3167
10199,3131.2,12-01-2003 00:00,S700_3167
10210,2678.4,01-12-2004 00:00,S700_3167
10223,1747.2,2/20/2004 0:00,S700_3167
10235,2944,04-02-2004 00:00,S700_3167
10250,2956.8,05-11-2004 00:00,S700_3167
10262,2052,6/24/2004 0:00,S700_3167
10275,3164.8,7/23/2004 0:00,S700_3167
10284,1740,8/21/2004 0:00,S700_3167
10296,1777.6,9/15/2004 0:00,S700_3167
10308,1831.2,10/15/2004 0:00,S700_3167
10316,3609.6,11-01-2004 00:00,S700_3167
10328,2112,11-12-2004 00:00,S700_3167
10341,3644.12,11/24/2004 0:00,S700_3167
10353,3523.85,12-04-2004 00:00,S700_3167
10361,5001.92,12/17/2004 0:00,S700_3167
10375,5208.72,02-03-2005 00:00,S700_3167
10386,3018.88,03-01-2005 00:00,S700_3167
10398,1902.4,3/30/2005 0:00,S700_3167
10401,7084,04-03-2005 00:00,S700_3167
10416,2620.8,05-10-2005 00:00,S700_3167
10105,3164.46,02-11-2003 00:00,S700_3505
10118,4219.2,4/21/2003 0:00,S700_3505
10129,3828.3,06-12-2003 00:00,S700_3505
10142,2334.99,08-08-2003 00:00,S700_3505
10153,4407.5,9/28/2003 0:00,S700_3505
10167,2812.8,10/23/2003 0:00,S700_3505
10177,4055.04,11-07-2003 00:00,S700_3505
10185,3891.66,11/14/2003 0:00,S700_3505
10197,2488.32,11/26/2003 0:00,S700_3505
10208,4447.4,01-02-2004 00:00,S700_3505
10222,4187.22,2/19/2004 0:00,S700_3505
10232,4615.68,3/20/2004 0:00,S700_3505
10248,3245.4,05-07-2004 00:00,S700_3505
10261,2203.75,6/17/2004 0:00,S700_3505
10273,3446,7/21/2004 0:00,S700_3505
10283,1939.3,8/20/2004 0:00,S700_3505
10295,3473.78,09-10-2004 00:00,S700_3505
10306,2884.8,10/14/2004 0:00,S700_3505
10315,2670.65,10/29/2004 0:00,S700_3505
10327,3440,11-10-2004 00:00,S700_3505
10337,2770.78,11/21/2004 0:00,S700_3505
10350,2397.54,12-02-2004 00:00,S700_3505
10373,3275.56,1/31/2005 0:00,S700_3505
10386,4143.6,03-01-2005 00:00,S700_3505
10397,5192.64,3/28/2005 0:00,S700_3505
10414,3029.04,05-06-2005 00:00,S700_3505
10105,2556.18,02-11-2003 00:00,S700_3962
10117,3753.9,4/16/2003 0:00,S700_3962
10129,2562.3,06-12-2003 00:00,S700_3962
10142,3245.58,08-08-2003 00:00,S700_3962
10153,2204.6,9/28/2003 0:00,S700_3962
10167,3003,10/23/2003 0:00,S700_3962
10177,2526.48,11-07-2003 00:00,S700_3962
10185,1747.9,11/14/2003 0:00,S700_3962
10197,3267.25,11/26/2003 0:00,S700_3962
10208,2818.53,01-02-2004 00:00,S700_3962
10222,2955.54,2/19/2004 0:00,S700_3962
10232,2885.05,3/20/2004 0:00,S700_3962
10248,3162.95,05-07-2004 00:00,S700_3962
10261,4071.5,6/17/2004 0:00,S700_3962
10273,2969.46,7/21/2004 0:00,S700_3962
10283,3396.44,8/20/2004 0:00,S700_3962
10294,4692.6,09-10-2004 00:00,S700_3962
10306,3515.7,10/14/2004 0:00,S700_3962
10315,3380.69,10/29/2004 0:00,S700_3962
10327,3204.57,11-10-2004 00:00,S700_3962
10337,2588.04,11/21/2004 0:00,S700_3962
10350,2854.75,12-02-2004 00:00,S700_3962
10373,4025.6,1/31/2005 0:00,S700_3962
10386,2864.4,03-01-2005 00:00,S700_3962
10397,3789.72,3/28/2005 0:00,S700_3962
10414,2439.99,05-06-2005 00:00,S700_3962
10106,2949.12,2/17/2003 0:00,S700_4002
10119,1539.72,4/28/2003 0:00,S700_4002
10131,2213.38,6/16/2003 0:00,S700_4002
10143,2919.58,08-10-2003 00:00,S700_4002
10155,3778.28,10-06-2003 00:00,S700_4002
10168,3233.49,10/28/2003 0:00,S700_4002
10178,3431.25,11-08-2003 00:00,S700_4002
10198,2546.8,11/27/2003 0:00,S700_4002
10210,2953.86,01-12-2004 00:00,S700_4002
10222,3183.29,2/19/2004 0:00,S700_4002
10235,2466.7,04-02-2004 00:00,S700_4002
10250,2363.22,05-11-2004 00:00,S700_4002
10262,2487.45,6/24/2004 0:00,S700_4002
10275,2249.05,7/23/2004 0:00,S700_4002
10284,2061.12,8/21/2004 0:00,S700_4002
10296,4071.14,9/15/2004 0:00,S700_4002
10308,2656.29,10/15/2004 0:00,S700_4002
10316,2736.36,11-01-2004 00:00,S700_4002
10328,3348.93,11-12-2004 00:00,S700_4002
10339,2893,11/23/2004 0:00,S700_4002
10352,1661.22,12-03-2004 00:00,S700_4002
10361,4277.35,12/17/2004 0:00,S700_4002
10373,2502.9,1/31/2005 0:00,S700_4002
10386,3801.6,03-01-2005 00:00,S700_4002
10398,3144.96,3/30/2005 0:00,S700_4002
10401,2031.4,04-03-2005 00:00,S700_4002
10416,2674.17,05-10-2005 00:00,S700_4002
10106,2526.72,2/17/2003 0:00,S72_1253
10119,1348.76,4/28/2003 0:00,S72_1253
10131,875.91,6/16/2003 0:00,S72_1253
10143,1874.05,08-10-2003 00:00,S72_1253
10155,1671.44,10-06-2003 00:00,S72_1253
10167,1668.4,10/23/2003 0:00,S72_1253
10178,2301.75,11-08-2003 00:00,S72_1253
10186,1459.92,11/14/2003 0:00,S72_1253
10197,1209.59,11/26/2003 0:00,S72_1253
10209,2145.12,01-09-2004 00:00,S72_1253
10222,1416.39,2/19/2004 0:00,S72_1253
10249,1843.52,05-08-2004 00:00,S72_1253
10262,1199.31,6/24/2004 0:00,S72_1253
10274,1875.2,7/21/2004 0:00,S72_1253
10283,2477.23,8/20/2004 0:00,S72_1253
10296,948.99,9/15/2004 0:00,S72_1253
10307,1823.42,10/14/2004 0:00,S72_1253
10316,1485.8,11-01-2004 00:00,S72_1253
10329,3789.72,11/15/2004 0:00,S72_1253
10339,2060.37,11/23/2004 0:00,S72_1253
10352,2579.36,12-03-2004 00:00,S72_1253
10361,2189.6,12/17/2004 0:00,S72_1253
10373,1624.25,1/31/2005 0:00,S72_1253
10386,4357.5,03-01-2005 00:00,S72_1253
10398,1367.48,3/30/2005 0:00,S72_1253
10400,1122.4,04-01-2005 00:00,S72_1253
10415,2419.62,05-09-2005 00:00,S72_1253
10105,1419.5,02-11-2003 00:00,S72_3212
10117,2184,4/16/2003 0:00,S72_3212
10129,2079.04,06-12-2003 00:00,S72_3212
10142,1724.97,08-08-2003 00:00,S72_3212
10153,3003,9/28/2003 0:00,S72_3212
10167,1846.42,10/23/2003 0:00,S72_3212
10177,2009.2,11-07-2003 00:00,S72_3212
10185,1804.04,11/14/2003 0:00,S72_3212
10197,2109.66,11/26/2003 0:00,S72_3212
10208,2682.96,01-02-2004 00:00,S72_3212
10222,2280.24,2/19/2004 0:00,S72_3212
10232,1192.56,3/20/2004 0:00,S72_3212
10248,1506.96,05-07-2004 00:00,S72_3212
10261,1472.62,6/17/2004 0:00,S72_3212
10273,1696.82,7/21/2004 0:00,S72_3212
